Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15323.0,563,3,434.6,1,2,1,4,Hibernating
15325.0,104,8,1602.01,2,3,3,8,At Risk High-Value
15326.0,334,5,1700.52,1,3,3,7,At Risk High-Value
15329.0,39,11,2984.33,3,4,3,10,Champions
15330.0,32,2,714.96,3,1,2,6,New Customers
15331.0,500,3,767.91,1,2,2,5,Needs Attention
15332.0,366,6,6553.74,1,3,4,8,At Risk High-Value
15334.0,157,3,351.67,2,2,1,5,Hibernating
15339.0,66,7,1827.84,2,3,3,8,At Risk High-Value
15341.0,81,2,2402.7200000000003,2,1,3,6,Needs Attention
15344.0,1,3,563.94,4,2,1,7,Promising
15346.0,333,3,596.12,1,2,1,4,Hibernating
15347.0,366,4,1363.6,1,2,2,5,Needs Attention
15349.0,158,2,473.81,2,1,1,4,Hibernating
15350.0,373,2,663.25,1,1,1,3,Hibernating
15351.0,12,10,3738.29,4,4,4,12,Champions
15353.0,255,7,3175.95,1,3,3,7,At Risk High-Value
15354.0,603,3,284.4,1,2,1,4,Hibernating
15355.0,29,2,277.05,3,1,1,5,Promising
15356.0,31,13,3464.95,3,4,4,11,Champions
15358.0,5,42,17050.41,4,4,4,12,Champions
15359.0,663,8,181.35,1,3,1,5,Promising
15361.0,362,4,689.07,1,2,1,4,Hibernating
15362.0,449,2,613.08,1,1,1,3,Hibernating
15363.0,373,2,1004.11,1,1,2,4,Needs Attention
15364.0,96,2,913.19,2,1,2,5,Needs Attention
15365.0,26,13,4557.13,3,4,4,11,Champions
15366.0,75,7,2389.08,2,3,3,8,At Risk High-Value
15367.0,57,11,5081.33,3,4,4,11,Champions
15368.0,21,2,722.74,3,1,2,6,New Customers
15369.0,492,11,6251.26,1,4,4,9,At Risk High-Value
15370.0,41,8,3739.01,3,3,4,10,Champions
15372.0,137,8,6017.06,2,3,4,9,At Risk High-Value
15373.0,8,17,3421.39,4,4,4,12,Champions
15374.0,129,2,307.32,2,1,1,4,Hibernating
15376.0,40,3,1233.3600000000001,3,2,2,7,New Customers
15377.0,383,4,1211.75,1,2,2,5,Needs Attention
15378.0,463,2,246.5,1,1,1,3,Hibernating
15379.0,169,8,4877.84,2,3,4,9,At Risk High-Value
15380.0,9,11,3479.0600000000004,4,4,4,12,Champions
15381.0,214,5,1890.5700000000002,2,3,3,8,At Risk High-Value
15382.0,15,12,13733.550000000001,4,4,4,12,Champions
15384.0,170,4,2027.79,2,2,3,7,Potential Loyalists
15385.0,40,3,942.08,3,2,2,7,New Customers
15389.0,172,5,2733.8,2,3,3,8,At Risk High-Value
15390.0,396,2,1216.66,1,1,2,4,Needs Attention
15392.0,5,7,2911.62,4,3,3,10,Champions
15393.0,16,5,891.34,4,3,2,9,Loyal High-Value
15394.0,10,11,5286.8,4,4,4,12,Champions
15396.0,113,2,796.38,2,1,2,5,Needs Attention
15398.0,16,2,1345.53,4,1,2,7,New Customers
15399.0,1,3,815.77,4,2,2,8,New Customers
15400.0,92,8,1302.3,2,3,2,7,Potential Loyalists
15401.0,452,2,216.95000000000002,1,1,1,3,Hibernating
15402.0,149,6,1830.54,2,3,3,8,At Risk High-Value
15403.0,492,2,170.88,1,1,1,3,Hibernating
15405.0,189,2,659.84,2,1,1,4,Hibernating
15406.0,31,4,975.87,3,2,2,7,New Customers
15407.0,34,4,1056.44,3,2,2,7,New Customers
15410.0,84,10,4685.72,2,4,4,10,At Risk High-Value
15411.0,26,4,1358.88,3,2,2,7,New Customers
15413.0,692,5,6798.72,1,3,4,8,At Risk High-Value
15414.0,10,3,774.9000000000001,4,2,2,8,New Customers
15416.0,65,7,4572.82,2,3,4,9,At Risk High-Value
15418.0,425,2,452.32,1,1,1,3,Hibernating
15420.0,434,6,743.0,1,3,2,6,Promising
15421.0,59,10,3805.34,3,4,4,11,Champions
15422.0,323,7,1619.97,1,3,3,7,At Risk High-Value
15423.0,38,3,266.89,3,2,1,6,Promising
15424.0,254,3,597.78,1,2,1,4,Hibernating
15425.0,400,4,1944.57,1,2,3,6,Needs Attention
15426.0,19,9,2615.39,4,4,3,11,Champions
15427.0,33,3,1483.14,3,2,3,8,New Customers
15428.0,15,4,762.75,4,2,2,8,New Customers
15429.0,27,2,397.35,3,1,1,5,Promising
15430.0,468,2,954.75,1,1,2,4,Needs Attention
15432.0,23,2,320.76,3,1,1,5,Promising
15433.0,214,2,533.3,2,1,1,4,Hibernating
15434.0,8,11,2567.06,4,4,3,11,Champions
15436.0,12,3,1122.53,4,2,2,8,New Customers
15437.0,262,2,393.45,1,1,1,3,Hibernating
15439.0,405,4,1269.05,1,2,2,5,Needs Attention
15440.0,55,3,383.68,3,2,1,6,Promising
15441.0,396,3,1254.21,1,2,2,5,Needs Attention
15443.0,2,14,5175.93,4,4,4,12,Champions
15444.0,9,2,1418.26,4,1,3,8,New Customers
15445.0,264,2,284.5,1,1,1,3,Hibernating
15446.0,377,3,406.95,1,2,1,4,Hibernating
15447.0,331,5,492.88,1,3,1,5,Promising
15448.0,313,2,788.81,1,1,2,4,Needs Attention
15449.0,26,3,974.52,3,2,2,7,New Customers
15451.0,434,2,233.21,1,1,1,3,Hibernating
15452.0,30,6,1799.1100000000001,3,3,3,9,Champions
15453.0,2,7,1388.37,4,3,2,9,Loyal High-Value
15454.0,362,2,307.69,1,1,1,3,Hibernating
15456.0,283,10,2119.27,1,4,3,8,At Risk High-Value
15458.0,25,2,370.43999999999994,3,1,1,5,Promising
15459.0,417,2,202.82999999999998,1,1,1,3,Hibernating
15461.0,461,2,429.7,1,1,1,3,Hibernating
15462.0,94,4,737.05,2,2,2,6,Potential Loyalists
15465.0,20,32,12655.65,3,4,4,11,Champions
15466.0,85,4,1571.01,2,2,3,7,Potential Loyalists
15467.0,9,3,524.88,4,2,1,7,Promising
15468.0,51,3,1430.48,3,2,3,8,New Customers
15469.0,50,3,874.25,3,2,2,7,New Customers
15471.0,2,3,1316.56,4,2,2,8,New Customers
15473.0,14,8,2046.0,4,3,3,10,Champions
15476.0,380,4,2209.98,1,2,3,6,Needs Attention
15478.0,40,3,2024.98,3,2,3,8,New Customers
15480.0,116,5,6279.0,2,3,4,9,At Risk High-Value
15482.0,16,19,14592.56,4,4,4,12,Champions
15483.0,161,10,862.2,2,4,2,8,Potential Loyalists
15484.0,1,6,4656.0,4,3,4,11,Champions
15485.0,30,7,5771.51,3,3,4,10,Champions
15488.0,93,5,431.92,2,3,1,6,Promising
15489.0,23,8,2419.61,3,3,3,9,Champions
15491.0,95,6,3100.09,2,3,3,8,At Risk High-Value
15492.0,28,2,659.4599999999999,3,1,1,5,Promising
15493.0,33,9,4314.9800000000005,3,4,4,11,Champions
15494.0,21,5,3780.05,3,3,4,10,Champions
15497.0,18,9,8657.39,4,4,4,12,Champions
15498.0,3,44,26039.58,4,4,4,12,Champions
15500.0,8,4,1131.56,4,2,2,8,New Customers
15501.0,405,2,402.5,1,1,1,3,Hibernating
15502.0,16,14,13993.47,4,4,4,12,Champions
15503.0,363,2,267.15,1,1,1,3,Hibernating
15504.0,81,4,423.85,2,2,1,5,Hibernating
15505.0,53,5,3610.96,3,3,4,10,Champions
15506.0,23,6,2040.03,3,3,3,9,Champions
15508.0,189,6,1000.27,2,3,2,7,Potential Loyalists
15511.0,12,5,909.23,4,3,2,9,Loyal High-Value
15512.0,156,4,331.58,2,2,1,5,Hibernating
15513.0,33,35,27750.55,3,4,4,11,Champions
15514.0,12,18,6598.55,4,4,4,12,Champions
15516.0,45,3,62.43,3,2,1,6,Promising
15518.0,64,15,4218.94,2,4,4,10,At Risk High-Value
15519.0,383,2,344.61,1,1,1,3,Hibernating
15521.0,40,16,7106.69,3,4,4,11,Champions
15522.0,33,2,398.84,3,1,1,5,Promising
15523.0,84,16,17359.99,2,4,4,10,At Risk High-Value
15524.0,25,2,591.4,3,1,1,5,Promising
15525.0,2,4,1295.7,4,2,2,8,New Customers
15526.0,33,2,148.44,3,1,1,5,Promising
15527.0,19,23,5575.64,4,4,4,12,Champions
15529.0,23,12,5111.95,3,4,4,11,Champions
15530.0,22,5,1813.72,3,3,3,9,Champions
15531.0,8,2,2007.44,4,1,3,8,New Customers
15532.0,25,10,3771.9,3,4,4,11,Champions
15533.0,19,3,807.57,4,2,2,8,New Customers
15535.0,173,6,1087.82,2,3,2,7,Potential Loyalists
15538.0,538,6,3358.3999999999996,1,3,4,8,At Risk High-Value
15540.0,11,2,460.68,4,1,1,6,Promising
15542.0,512,3,918.45,1,2,2,5,Needs Attention
15543.0,288,2,242.84,1,1,1,3,Hibernating
15544.0,9,20,8162.43,4,4,4,12,Champions
15545.0,54,2,428.05,3,1,1,5,Promising
15546.0,607,2,1079.1000000000001,1,1,2,4,Needs Attention
15547.0,7,26,10154.39,4,4,4,12,Champions
15549.0,77,8,2345.96,2,3,3,8,At Risk High-Value
15550.0,4,12,2218.8,4,4,3,11,Champions
15551.0,37,7,1710.08,3,3,3,9,Champions
15552.0,217,2,252.52,2,1,1,4,Hibernating
15555.0,12,36,12112.35,4,4,4,12,Champions
15560.0,398,2,153.52,1,1,1,3,Hibernating
15561.0,12,8,1934.3899999999999,4,3,3,10,Champions
15562.0,352,3,673.3800000000001,1,2,1,4,Hibernating
15563.0,22,7,2867.0,3,3,3,9,Champions
15564.0,463,2,70.74000000000001,1,1,1,3,Hibernating
15565.0,50,2,173.16,3,1,1,5,Promising
15566.0,393,2,227.87,1,1,1,3,Hibernating
15568.0,3,3,758.29,4,2,2,8,New Customers
15569.0,104,10,3586.35,2,4,4,10,At Risk High-Value
15570.0,7,25,9311.04,4,4,4,12,Champions
15571.0,12,14,4051.63,4,4,4,12,Champions
15572.0,5,10,4068.67,4,4,4,12,Champions
15573.0,32,5,1207.18,3,3,2,8,Loyal High-Value
15574.0,178,6,1518.7,2,3,3,8,At Risk High-Value
15577.0,151,5,397.98,2,3,1,6,Promising
15579.0,69,5,1302.5,2,3,2,7,Potential Loyalists
15580.0,377,8,1381.19,1,3,2,6,Promising
15581.0,121,38,7794.59,2,4,4,10,At Risk High-Value
15582.0,25,3,682.9100000000001,3,2,1,6,Promising
15584.0,24,6,1277.5,3,3,2,8,Loyal High-Value
15586.0,593,3,1139.1,1,2,2,5,Needs Attention
15587.0,50,7,1522.0800000000002,3,3,3,9,Champions
15589.0,256,3,478.53000000000003,1,2,1,4,Hibernating
15590.0,382,5,1496.6,1,3,3,7,At Risk High-Value
15591.0,583,3,217.9,1,2,1,4,Hibernating
15594.0,16,5,1771.78,4,3,3,10,Champions
15596.0,101,9,3130.04,2,4,3,9,At Risk High-Value
15597.0,35,2,563.37,3,1,1,5,Promising
15598.0,53,2,548.02,3,1,1,5,Promising
15599.0,27,3,1250.06,3,2,2,7,New Customers
15600.0,428,4,1199.31,1,2,2,5,Needs Attention
15601.0,11,30,14960.12,4,4,4,12,Champions
15602.0,8,16,3230.51,4,4,3,11,Champions
15603.0,79,2,88.48,2,1,1,4,Hibernating
15605.0,36,9,1936.8,3,4,3,10,Champions
15606.0,61,17,5230.99,2,4,4,10,At Risk High-Value
15607.0,337,9,1708.97,1,4,3,8,At Risk High-Value
15608.0,28,5,1785.98,3,3,3,9,Champions
15611.0,10,26,2997.28,4,4,3,11,Champions
15612.0,36,2,195.15,3,1,1,5,Promising
15614.0,438,4,3147.36,1,2,3,6,Needs Attention
15615.0,10,47,21373.97,4,4,4,12,Champions
15617.0,396,3,828.5500000000001,1,2,2,5,Needs Attention
15618.0,33,4,776.851,3,2,2,7,New Customers
15620.0,57,4,1942.36,3,2,3,8,New Customers
15621.0,4,4,1293.03,4,2,2,8,New Customers
15622.0,43,17,7852.61,3,4,4,11,Champions
15623.0,141,8,2437.05,2,3,3,8,At Risk High-Value
15624.0,117,4,588.13,2,2,1,5,Hibernating
15625.0,104,9,3236.4,2,4,3,9,At Risk High-Value
15626.0,75,3,1067.52,2,2,2,6,Potential Loyalists
15627.0,457,2,566.9,1,1,1,3,Hibernating
15628.0,5,17,5652.26,4,4,4,12,Champions
15629.0,450,4,2240.9,1,2,3,6,Needs Attention
15630.0,45,3,1481.4,3,2,3,8,New Customers
15632.0,16,8,3285.31,4,3,4,11,Champions
15633.0,509,13,4352.46,1,4,4,9,At Risk High-Value
15634.0,17,2,554.65,4,1,1,6,Promising
15636.0,90,4,1444.58,2,2,3,7,Potential Loyalists
15637.0,53,5,797.59,3,3,2,8,Loyal High-Value
15638.0,379,6,2265.2,1,3,3,7,At Risk High-Value
15639.0,134,3,1065.08,2,2,2,6,Potential Loyalists
15640.0,4,29,23957.58,4,4,4,12,Champions
15641.0,105,12,5345.55,2,4,4,10,At Risk High-Value
15643.0,192,3,664.0,2,2,1,5,Hibernating
15644.0,166,4,813.0,2,2,2,6,Potential Loyalists
15645.0,19,3,1055.17,4,2,2,8,New Customers
15646.0,158,5,974.61,2,3,2,7,Potential Loyalists
15648.0,204,2,657.35,2,1,1,4,Hibernating
15649.0,336,4,2170.35,1,2,3,6,Needs Attention
15650.0,522,2,553.88,1,1,1,3,Hibernating
15651.0,37,5,1259.06,3,3,2,8,Loyal High-Value
15652.0,91,5,1420.34,2,3,3,8,At Risk High-Value
15653.0,93,2,877.4399999999999,2,1,2,5,Needs Attention
15654.0,9,2,922.53,4,1,2,7,New Customers
15656.0,45,4,748.5,3,2,2,7,New Customers
15658.0,190,8,2423.4700000000003,2,3,3,8,At Risk High-Value
15659.0,44,3,532.49,3,2,1,6,Promising
15660.0,25,15,2812.99,3,4,3,10,Champions
15661.0,317,8,1215.95,1,3,2,6,Promising
15662.0,661,2,283.73,1,1,1,3,Hibernating
15664.0,51,4,1254.03,3,2,2,7,New Customers
15665.0,168,5,4015.12,2,3,4,9,At Risk High-Value
15666.0,472,2,632.9399999999999,1,1,1,3,Hibernating
15669.0,40,4,684.34,3,2,1,6,Promising
15670.0,297,2,325.2,1,1,1,3,Hibernating
15671.0,19,7,2657.13,4,3,3,10,Champions
15673.0,88,9,6414.79,2,4,4,10,At Risk High-Value
15674.0,73,13,6948.2300000000005,2,4,4,10,At Risk High-Value
15675.0,81,4,542.04,2,2,1,5,Hibernating
15676.0,19,3,3435.76,4,2,4,10,New Customers
15677.0,49,3,1305.63,3,2,2,7,New Customers
15678.0,53,3,1893.89,3,2,3,8,New Customers
15679.0,24,4,781.28,3,2,2,7,New Customers
15680.0,9,10,4507.58,4,4,4,12,Champions
15681.0,25,14,2989.7,3,4,3,10,Champions
15682.0,599,2,318.24,1,1,1,3,Hibernating
15683.0,117,2,524.54,2,1,1,4,Hibernating
15684.0,547,3,173.95,1,2,1,4,Hibernating
15687.0,9,9,2993.1,4,4,3,11,Champions
15689.0,120,3,521.03,2,2,1,5,Hibernating
15690.0,4,2,239.76,4,1,1,6,Promising
15691.0,252,4,571.3,1,2,1,4,Hibernating
15694.0,1,24,10810.81,4,4,4,12,Champions
15695.0,267,4,1131.04,1,2,2,5,Needs Attention
15696.0,33,13,3906.57,3,4,4,11,Champions
15700.0,172,2,696.68,2,1,1,4,Hibernating
15701.0,2,4,1542.14,4,2,3,9,New Customers
15702.0,476,2,140.39000000000001,1,1,1,3,Hibernating
15704.0,140,6,3817.96,2,3,4,9,At Risk High-Value
15706.0,64,4,1060.56,2,2,2,6,Potential Loyalists
15707.0,35,4,945.58,3,2,2,7,New Customers
15708.0,41,9,4378.72,3,4,4,11,Champions
15709.0,284,2,327.85,1,1,1,3,Hibernating
15711.0,557,2,420.25,1,1,1,3,Hibernating
15712.0,9,12,3472.4100000000003,4,4,4,12,Champions
15713.0,143,4,1010.79,2,2,2,6,Potential Loyalists
15714.0,12,5,784.8100000000001,4,3,2,9,Loyal High-Value
15715.0,556,5,658.02,1,3,1,5,Promising
15716.0,146,11,3056.81,2,4,3,9,At Risk High-Value
15717.0,234,5,607.0,1,3,1,5,Promising
15719.0,33,31,10223.06,3,4,4,11,Champions
15720.0,24,2,741.92,3,1,2,6,New Customers
15722.0,36,11,5258.1,3,4,4,11,Champions
15723.0,365,4,947.65,1,2,2,5,Needs Attention
15724.0,201,3,310.85,2,2,1,5,Hibernating
15727.0,17,15,9445.51,4,4,4,12,Champions
15728.0,380,2,544.6,1,1,1,3,Hibernating
15729.0,213,3,192.55,2,2,1,5,Hibernating
15730.0,66,5,1726.58,2,3,3,8,At Risk High-Value
15732.0,212,10,1682.07,2,4,3,9,At Risk High-Value
15734.0,115,4,2263.3,2,2,3,7,Potential Loyalists
15736.0,435,2,1815.72,1,1,3,5,Needs Attention
15737.0,15,8,1205.1200000000001,4,3,2,9,Loyal High-Value
15738.0,19,41,13372.970000000001,4,4,4,12,Champions
15741.0,458,2,208.62,1,1,1,3,Hibernating
15743.0,16,4,784.46,4,2,2,8,New Customers
15745.0,19,4,1094.59,4,2,2,8,New Customers
15747.0,13,9,2562.61,4,4,3,11,Champions
15748.0,40,3,614.7600000000001,3,2,1,6,Promising
15749.0,235,3,44534.3,1,2,4,7,Needs Attention
15750.0,3,18,6797.191,4,4,4,12,Champions
15751.0,461,11,1380.44,1,4,2,7,Promising
15752.0,40,9,4207.54,3,4,4,11,Champions
15754.0,51,9,3037.61,3,4,3,10,Champions
15755.0,10,17,5993.12,4,4,4,12,Champions
15756.0,61,4,532.96,2,2,1,5,Hibernating
15757.0,66,6,2940.36,2,3,3,8,At Risk High-Value
15759.0,218,7,830.9300000000001,2,3,2,7,Potential Loyalists
15760.0,631,2,13916.34,1,1,4,6,Needs Attention
15762.0,65,2,583.75,2,1,1,4,Hibernating
15763.0,32,2,1086.92,3,1,2,6,New Customers
15764.0,88,8,4503.08,2,3,4,9,At Risk High-Value
15766.0,64,3,831.06,2,2,2,6,Potential Loyalists
15768.0,116,34,15601.09,2,4,4,10,At Risk High-Value
15769.0,7,46,88704.32,4,4,4,12,Champions
15771.0,604,3,1006.54,1,2,2,5,Needs Attention
15773.0,6,2,774.52,4,1,2,7,New Customers
15774.0,69,6,1329.94,2,3,2,7,Potential Loyalists
15775.0,245,2,150.5,1,1,1,3,Hibernating
15777.0,241,7,1762.61,1,3,3,7,At Risk High-Value
15779.0,463,2,124.08000000000001,1,1,1,3,Hibernating
15780.0,184,3,475.28000000000003,2,2,1,5,Hibernating
15781.0,25,3,345.46,3,2,1,6,Promising
15782.0,10,4,4014.1,4,2,4,10,New Customers
15784.0,468,2,848.3299999999999,1,1,2,4,Needs Attention
15785.0,33,16,5969.93,3,4,4,11,Champions
15786.0,46,5,8514.82,3,3,4,10,Champions
15787.0,26,3,948.05,3,2,2,7,New Customers
15789.0,358,6,1962.01,1,3,3,7,At Risk High-Value
15791.0,44,5,3608.34,3,3,4,10,Champions
15792.0,400,2,933.84,1,1,2,4,Needs Attention
15793.0,15,8,2399.57,4,3,3,10,Champions
15794.0,736,2,777.0,1,1,2,4,Needs Attention
15795.0,150,8,1979.8700000000001,2,3,3,8,At Risk High-Value
15796.0,1,17,5175.83,4,4,4,12,Champions
15797.0,113,6,2821.08,2,3,3,8,At Risk High-Value
15798.0,493,3,1535.37,1,2,3,6,Needs Attention
15799.0,76,4,1424.29,2,2,3,7,Potential Loyalists
15800.0,107,7,1242.58,2,3,2,7,Potential Loyalists
15801.0,46,3,1063.95,3,2,2,7,New Customers
15803.0,51,4,1929.66,3,2,3,8,New Customers
15804.0,1,13,4206.39,4,4,4,12,Champions
15805.0,23,30,10189.23,3,4,4,11,Champions
15806.0,46,3,784.58,3,2,2,7,New Customers
15807.0,50,5,1817.52,3,3,3,9,Champions
15808.0,306,21,18409.93,1,4,4,9,At Risk High-Value
15809.0,36,7,1274.44,3,3,2,8,Loyal High-Value
15810.0,79,8,2999.04,2,3,3,8,At Risk High-Value
15811.0,22,7,3890.52,3,3,4,10,Champions
15812.0,107,12,5201.47,2,4,4,10,At Risk High-Value
15813.0,208,2,1303.9099999999999,2,1,2,5,Needs Attention
15814.0,17,6,2634.44,4,3,3,10,Champions
15815.0,64,5,2100.6,2,3,3,8,At Risk High-Value
15816.0,542,2,144.14999999999998,1,1,1,3,Hibernating
15817.0,421,3,2766.4,1,2,3,6,Needs Attention
15819.0,49,10,3934.79,3,4,4,11,Champions
15821.0,44,2,570.96,3,1,1,5,Promising
15822.0,3,6,1840.06,4,3,3,10,Champions
15823.0,372,3,3897.17,1,2,4,7,Needs Attention
15824.0,453,2,890.94,1,1,2,4,Needs Attention
15826.0,56,4,2598.28,3,2,3,8,New Customers
15827.0,73,28,3794.07,2,4,4,10,At Risk High-Value
15829.0,99,2,636.14,2,1,1,4,Hibernating
15831.0,58,3,801.76,3,2,2,7,New Customers
15834.0,70,7,3772.9900000000002,2,3,4,9,At Risk High-Value
15835.0,44,4,954.09,3,2,2,7,New Customers
15837.0,65,2,777.01,2,1,2,5,Needs Attention
15838.0,11,34,74163.0,4,4,4,12,Champions
15839.0,33,3,1048.49,3,2,2,7,New Customers
15840.0,59,2,355.56,3,1,1,5,Promising
15841.0,73,9,2742.41,2,4,3,9,At Risk High-Value
15842.0,393,2,548.8,1,1,1,3,Hibernating
15845.0,18,11,4426.28,4,4,4,12,Champions
15847.0,38,5,822.57,3,3,2,8,Loyal High-Value
15850.0,19,6,1058.72,4,3,2,9,Loyal High-Value
15852.0,187,3,257.26,2,2,1,5,Hibernating
15854.0,4,21,5583.81,4,4,4,12,Champions
15855.0,137,6,1052.72,2,3,2,7,Potential Loyalists
15856.0,4,52,34220.340000000004,4,4,4,12,Champions
15857.0,19,2,570.48,4,1,1,6,Promising
15858.0,16,13,3960.37,4,4,4,12,Champions
15860.0,41,17,2505.21,3,4,3,10,Champions
15861.0,12,12,4401.79,4,4,4,12,Champions
15862.0,8,13,2928.29,4,4,3,11,Champions
15863.0,26,5,358.7,3,3,1,7,Loyal High-Value
15864.0,22,7,2180.76,3,3,3,9,Champions
15865.0,41,5,2248.92,3,3,3,9,Champions
15867.0,5,31,9063.95,4,4,4,12,Champions
15869.0,277,3,323.65999999999997,1,2,1,4,Hibernating
15870.0,33,4,862.61,3,2,2,7,New Customers
15872.0,15,4,795.68,4,2,2,8,New Customers
15873.0,500,4,313.91999999999996,1,2,1,4,Hibernating
15874.0,64,21,11284.76,2,4,4,10,At Risk High-Value
15876.0,409,2,1449.1399999999999,1,1,3,5,Needs Attention
15877.0,2,2,493.28,4,1,1,6,Promising
15878.0,562,2,330.77,1,1,1,3,Hibernating
15879.0,404,4,1157.3,1,2,2,5,Needs Attention
15881.0,312,5,501.39000000000004,1,3,1,5,Promising
15882.0,199,8,1495.98,2,3,3,8,At Risk High-Value
15883.0,2,2,396.48,4,1,1,6,Promising
15884.0,432,2,249.70000000000002,1,1,1,3,Hibernating
15885.0,93,15,1951.82,2,4,3,9,At Risk High-Value
15886.0,60,4,1052.8700000000001,3,2,2,7,New Customers
15887.0,407,3,1027.15,1,2,2,5,Needs Attention
15888.0,81,3,429.16,2,2,1,5,Hibernating
15889.0,157,8,1806.28,2,3,3,8,At Risk High-Value
15890.0,395,5,535.65,1,3,1,5,Promising
15894.0,253,2,420.29,1,1,1,3,Hibernating
15897.0,194,2,222.05,2,1,1,4,Hibernating
15898.0,1,25,5596.31,4,4,4,12,Champions
15900.0,24,4,900.4,3,2,2,7,New Customers
15901.0,17,7,703.22,4,3,1,8,Loyal High-Value
15903.0,10,12,8939.84,4,4,4,12,Champions
15906.0,20,10,2555.64,3,4,3,10,Champions
15907.0,4,3,967.45,4,2,2,8,New Customers
15908.0,491,2,764.57,1,1,2,4,Needs Attention
15910.0,1,15,2681.8,4,4,3,11,Champions
15911.0,624,8,1702.34,1,3,3,7,At Risk High-Value
15912.0,178,9,1074.7,2,4,2,8,Potential Loyalists
15914.0,378,2,205.99,1,1,1,3,Hibernating
15916.0,16,13,3427.17,4,4,4,12,Champions
15917.0,248,5,560.63,1,3,1,5,Promising
15918.0,191,3,582.88,2,2,1,5,Hibernating
15919.0,20,2,910.61,3,1,2,6,New Customers
15920.0,154,9,571.64,2,4,1,7,Promising
15921.0,173,4,802.11,2,2,2,6,Potential Loyalists
15932.0,4,8,2495.87,4,3,3,10,Champions
15933.0,21,3,1107.46,3,2,2,7,New Customers
15934.0,418,2,2190.66,1,1,3,5,Needs Attention
15935.0,239,2,416.86,1,1,1,3,Hibernating
15936.0,379,2,282.79,1,1,1,3,Hibernating
15938.0,112,9,734.81,2,4,2,8,Potential Loyalists
15939.0,90,16,9060.39,2,4,4,10,At Risk High-Value
15943.0,650,2,271.28999999999996,1,1,1,3,Hibernating
15944.0,277,4,2164.24,1,2,3,6,Needs Attention
15945.0,365,4,827.27,1,2,2,5,Needs Attention
15946.0,503,3,2304.18,1,2,3,6,Needs Attention
15948.0,8,3,1509.0900000000001,4,2,3,9,New Customers
15949.0,17,2,364.72,4,1,1,6,Promising
15950.0,32,10,7180.71,3,4,4,11,Champions
15951.0,9,3,1013.17,4,2,2,8,New Customers
15952.0,34,4,806.57,3,2,2,7,New Customers
15953.0,15,18,3669.5499999999997,4,4,4,12,Champions
15955.0,24,22,8658.36,3,4,4,11,Champions
15956.0,551,2,617.6,1,1,1,3,Hibernating
15957.0,32,3,930.1,3,2,2,7,New Customers
15958.0,74,4,492.99,2,2,1,5,Hibernating
15959.0,682,3,579.49,1,2,1,4,Hibernating
15960.0,374,4,410.95,1,2,1,4,Hibernating
15963.0,20,2,470.76,3,1,1,5,Promising
15965.0,17,13,3013.09,4,4,3,11,Champions
15967.0,23,12,3041.6,3,4,3,10,Champions
15969.0,3,5,1127.05,4,3,2,9,Loyal High-Value
15970.0,304,2,1017.32,1,1,2,4,Needs Attention
15971.0,18,18,5902.83,4,4,4,12,Champions
15972.0,456,5,1810.27,1,3,3,7,At Risk High-Value
15973.0,367,3,988.44,1,2,2,5,Needs Attention
15974.0,39,7,3442.15,3,3,4,10,Champions
15976.0,165,6,1746.6399999999999,2,3,3,8,At Risk High-Value
15977.0,17,2,1054.73,4,1,2,7,New Customers
15978.0,77,3,3279.42,2,2,4,8,Potential Loyalists
15980.0,89,7,6593.68,2,3,4,9,At Risk High-Value
15981.0,25,21,9362.77,3,4,4,11,Champions
15983.0,22,8,3958.8199999999997,3,3,4,10,Champions
15984.0,3,30,8759.32,4,4,4,12,Champions
15985.0,123,7,2715.28,2,3,3,8,At Risk High-Value
15986.0,30,2,354.42,3,1,1,5,Promising
15987.0,12,8,1682.13,4,3,3,10,Champions
15988.0,19,3,770.09,4,2,2,8,New Customers
15989.0,376,2,372.51,1,1,1,3,Hibernating
15990.0,44,7,2010.05,3,3,3,9,Champions
15992.0,4,3,896.6,4,2,2,8,New Customers
15993.0,9,7,2797.57,4,3,3,10,Champions
15994.0,55,3,1202.18,3,2,2,7,New Customers
15996.0,88,7,1686.9,2,3,3,8,At Risk High-Value
15998.0,37,16,8308.34,3,4,4,11,Champions
16000.0,3,3,12393.7,4,2,4,10,New Customers
16003.0,30,10,5613.83,3,4,4,11,Champions
16004.0,475,5,2146.39,1,3,3,7,At Risk High-Value
16005.0,12,10,2436.22,4,4,3,11,Champions
16006.0,211,2,347.17,2,1,1,4,Hibernating
16007.0,48,7,3075.14,3,3,3,9,Champions
16008.0,24,15,5384.13,3,4,4,11,Champions
16009.0,22,4,992.71,3,2,2,7,New Customers
16010.0,246,11,1724.06,1,4,3,8,At Risk High-Value
16011.0,8,29,5880.46,4,4,4,12,Champions
16012.0,35,5,2989.79,3,3,3,9,Champions
16013.0,4,84,57446.44,4,4,4,12,Champions
16014.0,38,5,1130.27,3,3,2,8,Loyal High-Value
16015.0,4,3,705.39,4,2,2,8,New Customers
16016.0,3,11,2533.94,4,4,3,11,Champions
16017.0,47,5,1553.83,3,3,3,9,Champions
16018.0,39,4,698.13,3,2,1,6,Promising
16019.0,47,27,17465.85,3,4,4,11,Champions
16020.0,17,3,851.01,4,2,2,8,New Customers
16021.0,395,2,532.25,1,1,1,3,Hibernating
